,VisitID,Site.Name,Date,month,day,year,julian.day,prePost,cycle,Start.Time,End.Time,Total.Net.Sets,Total.Bats.Captured,Net.area,batsPUE,species,repro,bats,wns,wnsprop
2699,322,D,5/21/2006,5,21,2006,140,1,1,21:15,2:00,NA,1,108,0,LABO,PL,0,1,0
2700,323,F,5/23/2006,5,23,2006,142,1,1,21:15,2:00,NA,1,135,0,LABO,PL,0,1,0
2701,324,K,5/26/2006,5,26,2006,145,1,1,21:18,2:00,NA,3,135,0.003152088,LABO,PL,0,1,0
2702,326,I,5/28/2006,5,28,2006,147,1,1,21:15,2:00,NA,9,108,0.013645226,LABO,PL,0,1,0
2703,328,J,5/29/2006,5,29,2006,148,1,1,21:17,2:00,NA,2,108,0.001963094,LABO,PL,0,1,0
2704,329,H,5/30/2006,5,30,2006,149,1,1,21:26,2:00,NA,1,108,0.002027575,LABO,PL,0,1,0
2705,330,A,6/2/2006,6,2,2006,151,1,1,21:15,2:00,NA,5,108,0,LABO,PL,0,1,0
2706,332,E,6/11/2006,6,11,2006,160,1,1,21:10,3:00,2,6,135,0.001269841,LABO,PL,0,1,0
2707,333,B,6/12/2006,6,12,2006,161,1,1,21:30,2:00,NA,1,117,0.001899335,LABO,PL,0,1,0
2708,335,C,6/12/2006,6,12,2006,161,1,1,21:33,2:30,NA,7,117,0.006906672,LABO,PL,0,1,0
2709,337,A,6/26/2006,6,26,2006,175,1,2,21:15,3:00,NA,5,108,0,LABO,PL,0,1,0
2710,338,I,7/5/2006,7,5,2006,184,1,2,21:40,1:30,NA,1,108,0.002415459,LABO,PL,0,1,0
2711,339,K,7/6/2006,7,6,2006,185,1,2,21:30,2:00,NA,8,135,0.013168728,LABO,PL,0,1,0
2712,340,J,7/6/2006,7,6,2006,185,1,2,21:20,2:00,NA,3,108,0.005952381,LABO,PL,0,1,0
2713,341,B,7/7/2006,7,7,2006,186,1,2,21:18,2:00,NA,1,117,0,LABO,PL,0,1,0
2714,342,C,7/7/2006,7,7,2006,186,1,2,21:00,1:38,NA,10,117,0.014757424,LABO,PL,0,1,0
2715,343,H,7/9/2006,7,9,2006,188,1,2,21:06,2:00,NA,4,108,0.005668935,LABO,PL,0,1,0
2716,345,F,7/10/2006,7,10,2006,189,1,2,21:00,2:00,NA,2,135,0,LABO,PL,0,1,0
2717,346,D,7/14/2006,7,14,2006,193,1,2,21:00,2:00,NA,8,108,0.001851852,LABO,PL,0,1,0
2718,348,E,7/15/2006,7,15,2006,194,1,3,21:10,3:00,2,29,135,0.031746025,LABO,PL,0,1,0
2719,349,H,7/16/2006,7,16,2006,195,1,3,21:10,2:00,NA,7,108,0.009578545,LABO,PL,0,1,0
2720,351,I,7/17/2006,7,17,2006,196,1,3,21:16,1:20,NA,10,108,0.018214936,LABO,PL,0,1,0
2721,352,K,7/18/2006,7,18,2006,197,1,3,21:30,2:00,2,3,135,0.001646091,LABO,PL,0,1,0
2722,354,J,7/18/2006,7,18,2006,197,1,3,21:15,2:00,NA,5,108,0.007797272,LABO,PL,0,1,0
2723,356,C,7/24/2006,7,24,2006,203,1,3,21:33,2:30,NA,0,117,0,LABO,PL,0,1,0
2724,357,B,7/25/2006,7,25,2006,204,1,3,21:09,2:00,2,7,117,0.01233589,LABO,PL,0,1,0
2725,358,A,7/26/2006,7,26,2006,205,1,3,20:00,1:30,NA,2,108,0,LABO,PL,0,1,0
2726,359,F,7/30/2006,7,30,2006,209,1,3,21:05,1:30,NA,4,135,0.001677149,LABO,PL,0,1,0
2727,360,D,7/31/2006,7,31,2006,210,1,3,21:05,1:20,NA,1,108,0,LABO,PL,0,1,0
2728,361,E,8/1/2006,8,1,2006,210,1,3,21:00,2:00,NA,14,135,0.010370367,LABO,PL,0,1,0
2729,363,H,5/16/2007,5,16,2007,135,1,1,21:10,1:15,NA,1,108,0.002267574,LABO,PL,0,1,0
2730,364,I,5/16/2007,5,16,2007,135,1,1,21:00,1:15,NA,0,108,0,LABO,PL,0,1,0
2731,365,K,5/18/2007,5,18,2007,137,1,1,21:13,1:15,NA,0,135,0,LABO,PL,0,1,0
2732,366,J,5/18/2007,5,18,2007,137,1,1,20:59,1:15,NA,5,108,0.006510417,LABO,PL,0,1,0
2733,367,A,5/19/2007,5,19,2007,138,1,1,20:45,1:56,NA,3,108,0,LABO,PL,0,1,0
2734,369,C,5/26/2007,5,26,2007,145,1,1,21:00,1:15,NA,1,117,0.002011061,LABO,PL,0,1,0
2735,370,B,5/26/2007,5,26,2007,145,1,1,21:00,1:30,2,1,117,0.001899335,LABO,PL,0,1,0
2736,372,F,5/27/2007,5,27,2007,146,1,1,21:13,1:15,NA,1,135,0,LABO,PL,0,1,0
2737,373,E,6/5/2007,6,5,2007,154,1,1,21:10,1:15,NA,9,135,0.009070295,LABO,PL,0,1,0
2738,374,D,6/11/2007,6,11,2007,160,1,1,20:45,1:20,NA,0,108,0,LABO,PL,0,1,0
2739,376,J,6/22/2007,6,22,2007,171,1,2,21:20,1:15,NA,4,108,0.009456264,LABO,PL,0,1,0
2740,377,I,6/22/2007,6,22,2007,171,1,2,21:21,1:25,NA,4,108,0.006830601,LABO,PL,0,1,0
2741,378,K,6/25/2007,6,25,2007,174,1,2,21:30,1:30,NA,4,135,0.007407408,LABO,PL,0,1,0
2742,379,E,6/27/2007,6,27,2007,176,1,2,21:00,1:55,2,15,135,0.013559319,LABO,PL,0,1,0
2743,381,B,7/1/2007,7,1,2007,180,1,2,21:05,1:20,2,8,117,0.008044244,LABO,PL,0,1,0
2744,383,C,7/7/2007,7,7,2007,186,1,2,21:00,1:30,NA,12,117,0.005698005,LABO,PL,0,1,0
2745,384,A,7/8/2007,7,8,2007,187,1,2,20:50,1:30,NA,9,108,0,LABO,PL,0,1,0
2746,386,F,7/9/2007,7,9,2007,188,1,2,21:10,2:10,NA,6,135,0.002962962,LABO,PL,0,1,0
2747,387,J,7/15/2007,7,15,2007,194,1,3,21:00,1:15,NA,9,108,0.017429192,LABO,PL,0,1,0
2748,388,H,7/16/2007,7,16,2007,195,1,3,20:51,1:15,NA,8,108,0.014730639,LABO,PL,0,1,0
2749,390,D,7/17/2007,7,17,2007,196,1,3,21:01,1:15,NA,1,108,0,LABO,PL,0,1,0
2750,391,F,7/17/2007,7,17,2007,196,1,3,21:00,1:30,NA,2,135,0,LABO,PL,0,1,0
2751,392,K,7/18/2007,7,18,2007,197,1,3,21:10,1:15,NA,9,135,0.010884354,LABO,PL,0,1,0
2752,394,I,7/18/2004,7,18,2004,197,1,3,20:00,0:30,NA,8,108,0.010288065,LABO,PL,0,1,0
2753,396,E,7/19/2007,7,19,2007,198,1,3,21:21,1:15,NA,16,135,0.005698005,LABO,PL,1,1,0
2754,401,A,7/31/2007,7,31,2007,210,1,3,21:00,3:00,NA,4,108,0,LABO,PL,0,1,0
2755,403,B,8/1/2007,8,1,2007,210,1,3,20:50,1:15,2,4,117,0.005805516,LABO,PL,0,1,0
2756,404,C,8/1/2007,8,1,2007,210,1,3,21:00,1:19,NA,8,117,0.00990001,LABO,PL,0,1,0
2757,406,H,5/16/2008,5,16,2008,135,1,1,21:15,1:25,2,5,135,0.005333334,LABO,PL,0,1,0
2758,407,I,5/17/2008,5,17,2008,136,1,1,21:00,1:15,2,3,135,0.003485838,LABO,PL,0,1,0
2759,408,J,5/17/2008,5,17,2008,136,1,1,20:05,1:15,2,2,108,0.001792115,LABO,PL,0,1,0
2760,409,K,5/23/2008,5,23,2008,142,1,1,21:00,1:15,NA,3,135,0.005228757,LABO,PL,0,1,0
2761,410,D,5/24/2008,5,24,2008,143,1,1,21:00,1:15,2,1,108,0,LABO,PL,0,1,0
2762,411,F,5/25/2008,5,25,2008,144,1,1,21:00,1:15,2,9,135,0.001742919,LABO,PL,0,1,0
2763,412,E,5/26/2008,5,26,2008,145,1,1,21:00,1:15,2,4,135,0.005228757,LABO,PL,0,1,0
2764,413,A,5/29/2008,5,29,2008,148,1,1,21:00,1:15,2,6,108,0.002178649,LABO,PL,0,1,0
2765,414,B,6/11/2008,6,11,2008,160,1,1,21:45,1:15,2,3,135,0.004232804,LABO,PL,0,1,0
2766,415,C,6/12/2008,6,12,2008,161,1,1,21:30,1:15,2,8,108,0.01234568,LABO,PL,0,1,0
2767,416,H,6/24/2008,6,24,2008,173,1,2,21:00,1:15,2,2,135,0.003485838,LABO,PL,0,1,0
2768,417,K,6/29/2008,6,29,2008,178,1,2,21:30,1:15,NA,5,135,0.007901236,LABO,PL,0,1,0
2769,418,J,6/29/2008,6,29,2008,178,1,2,21:30,1:23,2,3,108,0.004768718,LABO,PL,0,1,0
2770,420,I,6/30/2008,6,30,2008,179,1,2,21:25,1:15,2,5,135,0.007729468,LABO,PL,0,1,0
2771,421,D,7/1/2008,7,1,2008,180,1,2,21:19,1:15,2,1,108,0.002354049,LABO,PL,0,1,0
2772,422,A,7/6/2008,7,6,2008,185,1,2,21:00,1:20,2,6,108,0,LABO,PL,0,1,0
2773,423,F,7/9/2008,7,9,2008,188,1,2,21:15,1:15,2,4,135,0.001851852,LABO,PL,0,1,0
2774,424,C,7/10/2008,7,10,2008,189,1,2,21:15,1:30,2,7,108,0.002178649,LABO,PL,0,1,0
2775,425,B,7/11/2008,7,11,2008,190,1,2,21:08,1:32,2,9,135,0.011784514,LABO,PL,0,1,0
2776,426,E,7/14/2008,7,14,2008,193,1,2,21:00,1:15,2,15,162,0.017429196,LABO,PL,0,1,0
2777,427,A,7/15/2008,7,15,2008,194,1,3,21:00,1:15,2,5,108,0,LABO,PL,0,1,0
2778,428,K,7/20/2008,7,20,2008,199,1,3,21:08,1:20,NA,6,135,0.010582008,LABO,PL,0,1,0
2779,429,J,7/20/2008,7,20,2008,199,1,3,21:15,1:15,2,4,108,0.00462963,LABO,PL,0,1,0
2780,430,I,7/22/2008,7,22,2008,201,1,3,21:25,1:35,2,11,135,0.01777778,LABO,PL,0,1,0
2781,431,F,7/23/2008,7,23,2008,202,1,3,21:00,1:30,2,7,135,0.008230455,LABO,PL,0,1,0
2782,432,E,7/28/2008,7,28,2008,207,1,3,21:00,1:15,2,11,162,0.007262165,LABO,PL,1,1,0
2783,433,C,7/30/2008,7,30,2008,209,1,3,21:11,1:15,2,3,108,0.002276867,LABO,PL,0,1,0
2784,434,B,8/9/2008,8,9,2008,218,1,3,20:58,1:15,2,1,135,0,LABO,PL,0,1,0
2785,435,D,8/10/2008,8,10,2008,219,1,3,20:50,1:30,2,1,108,0,LABO,PL,1,1,0
2786,438,H,5/18/2009,5,18,2009,137,1,1,21:10,1:15,2,5,135,0.005442177,LABO,PL,0,1,0
2787,439,K,5/19/2009,5,19,2009,138,1,1,21:20,1:15,2,5,135,0.001891253,LABO,PL,0,1,0
2788,440,J,5/19/2009,5,19,2009,138,1,1,20:56,1:15,2,3,108,0.004290004,LABO,PL,0,1,0
2789,441,I,5/20/2009,5,20,2009,139,1,1,21:30,1:15,2,6,135,0.007901236,LABO,PL,0,1,0
2790,442,F,5/21/2009,5,21,2009,140,1,1,21:25,1:28,2,2,135,0,LABO,PL,0,1,0
2791,443,D,5/26/2009,5,26,2009,145,1,1,21:15,1:15,2,1,108,0.002314815,LABO,PL,0,1,0
2792,445,B,6/4/2009,6,4,2009,153,1,1,21:18,1:15,2,3,135,0,LABO,PL,0,1,0
2793,446,C,6/4/2009,6,4,2009,153,1,1,21:24,1:15,2,1,108,0,LABO,PL,0,1,0
2794,448,E,6/15/2009,6,15,2009,164,1,2,21:26,1:15,2,18,162,0.01617338,LABO,PL,0,1,0
2795,449,K,6/22/2009,6,22,2009,171,1,2,21:20,1:20,2,4,135,0.003703704,LABO,PL,0,1,0
2796,450,J,6/22/2009,6,22,2009,171,1,2,21:24,1:15,2,12,108,0.026455022,LABO,PL,0,1,0
2797,451,H,6/23/2009,6,23,2009,172,1,2,21:30,1:30,2,5,135,0.005555556,LABO,PL,0,1,0
2798,452,D,6/23/2009,6,23,2009,172,1,2,21:22,1:15,2,3,108,0.004768718,LABO,PL,0,1,0
2799,453,I,6/24/2009,6,24,2009,173,1,2,21:22,1:15,2,8,135,0.015259896,LABO,PL,0,1,0
2800,454,F,6/28/2009,6,28,2009,177,1,2,21:27,1:15,2,1,135,0,LABO,PL,0,1,0
2801,455,C,6/29/2009,6,29,2009,178,1,2,21:25,1:15,2,7,108,0.007246377,LABO,PL,0,1,0
2802,457,B,7/6/2009,7,6,2009,185,1,2,21:28,1:15,2,2,135,0,LABO,PL,0,1,0
2803,459,E,7/13/2009,7,13,2009,192,1,2,21:15,1:15,2,18,162,0.01388889,LABO,PL,0,1,0
2804,460,A,7/14/2009,7,14,2009,193,1,2,21:08,1:15,2,7,108,0.002249213,LABO,PL,0,1,0
2805,461,A,7/15/2009,7,15,2009,194,1,3,21:01,1:15,2,7,108,0.002187227,LABO,PL,0,1,0
2806,462,I,7/16/2009,7,16,2009,195,1,3,21:05,1:15,2,4,135,0.005333334,LABO,PL,0,1,0
2807,463,E,7/19/2009,7,19,2009,198,1,3,20:58,1:15,2,11,162,0.00576452,LABO,PL,0,1,0
2808,464,H,7/21/2009,7,21,2009,200,1,3,21:08,1:15,2,1,135,0,LABO,PL,0,1,0
2809,465,K,7/27/2009,7,27,2009,206,1,3,21:00,1:15,NA,2,135,0.003485838,LABO,PL,0,1,0
2810,466,J,7/27/2009,7,27,2009,206,1,3,21:05,1:15,2,8,108,0.015555554,LABO,PL,0,1,0
2811,467,B,7/29/2009,7,29,2009,208,1,3,21:10,1:20,2,3,135,0.003555556,LABO,PL,0,1,0
2812,468,C,7/29/2009,7,29,2009,208,1,3,20:48,1:15,2,8,108,0.006242196,LABO,PL,0,1,0
2813,469,D,7/30/2009,7,30,2009,209,1,3,20:50,1:15,2,5,108,0.002096436,LABO,PL,0,1,0
2814,470,F,7/30/2009,7,30,2009,209,1,3,20:55,1:15,2,3,135,0.003418804,LABO,PL,0,1,0
2815,478,I,5/16/2010,5,16,2010,135,1,1,21:00,1:10,2,3,135,0.001777778,LABO,PL,0,1,0
2816,479,H,5/17/2010,5,17,2010,136,1,1,20:50,1:15,2,6,135,0.001677149,LABO,PL,0,1,0
2817,480,K,5/19/2010,5,19,2010,138,1,1,21:00,1:15,2,6,135,0.001742919,LABO,PL,0,1,0
2818,481,D,5/19/2010,5,19,2010,138,1,1,21:02,1:15,2,8,108,0,LABO,PL,0,1,0
2819,482,F,5/22/2010,5,22,2010,141,1,1,21:08,1:17,2,6,135,0.001784917,LABO,PL,0,1,0
2820,483,E,5/23/2010,5,23,2010,142,1,1,21:10,1:15,2,12,162,0.009070296,LABO,PL,0,1,0
2821,484,A,5/24/2010,5,24,2010,143,1,1,20:58,1:17,2,7,108,0.004290004,LABO,PL,0,1,0
2822,486,B,6/6/2010,6,6,2010,155,1,1,21:00,1:15,2,4,135,0.001742919,LABO,PL,0,1,0
2823,487,C,6/6/2010,6,6,2010,155,1,1,21:03,1:15,2,20,108,0.008818344,LABO,PL,0,1,0
2824,489,J,6/17/2010,6,17,2010,166,1,2,21:03,1:30,2,5,108,0.006242196,LABO,PL,0,1,0
2825,491,I,6/20/2010,6,20,2010,169,1,2,21:05,1:15,2,3,135,0.005333334,LABO,PL,0,1,0
2826,494,A,6/26/2010,6,26,2010,175,1,2,21:06,1:24,2,5,108,0,LABO,PL,0,1,0
2827,495,H,7/6/2010,7,6,2010,185,1,2,21:28,1:16,2,9,135,0.011695908,LABO,PL,1,1,0
2828,496,E,7/7/2010,7,7,2010,186,1,2,20:54,1:25,2,17,162,0.00956676,LABO,PL,1,1,0
2829,498,K,7/9/2010,7,9,2010,188,1,2,20:51,1:15,NA,7,135,0.013468016,LABO,PL,0,1,0
2830,499,D,7/9/2010,7,9,2010,188,1,2,21:13,1:15,2,4,108,0.004591368,LABO,PL,0,1,0
2831,500,F,7/10/2010,7,10,2010,189,1,2,21:24,1:15,2,1,135,0,LABO,PL,0,1,0
2832,501,B,7/14/2010,7,14,2010,193,1,2,21:00,1:16,2,4,135,0.001736111,LABO,PL,0,1,0
2833,502,C,7/14/2010,7,14,2010,193,1,2,21:05,2:15,2,9,108,0.005376345,LABO,PL,1,1,0
2834,503,B,7/16/2010,7,16,2010,195,1,3,21:09,1:15,2,2,135,0.001806685,LABO,PL,0,1,0
2835,504,C,7/16/2010,7,16,2010,195,1,3,21:10,1:15,2,2,108,0,LABO,PL,0,1,0
2836,506,A,7/19/2010,7,19,2010,198,1,3,21:22,1:15,2,6,108,0.002384359,LABO,PL,0,1,0
2837,507,F,7/19/2010,7,19,2010,198,1,3,21:00,1:15,2,1,135,0,LABO,PL,0,1,0
2838,508,I,7/21/2010,7,21,2010,200,1,3,21:30,1:15,2,4,135,0.007901236,LABO,PL,0,1,0
2839,509,H,7/22/2010,7,22,2010,201,1,3,21:09,1:15,2,9,135,0.01084011,LABO,PL,1,1,0
2840,510,K,7/26/2010,7,26,2010,205,1,3,21:11,1:18,NA,4,135,0.00179937,LABO,PL,0,1,0
2841,511,J,7/26/2010,7,26,2010,205,1,3,21:00,1:35,2,14,135,0.017777782,LABO,PL,0,1,0
2842,512,D,7/27/2010,7,27,2010,206,1,3,21:02,1:15,2,15,108,0.002195872,LABO,PL,0,1,0
2843,515,E,7/29/2010,7,29,2010,208,1,3,21:06,1:20,2,29,162,0.021872265,LABO,PL,1,1,0
2844,521,I,5/17/2011,5,17,2011,136,2,1,21:00,1:15,2,NA,135,0,LABO,PL,0,2,0.09
2845,522,H,5/19/2011,5,19,2011,138,2,1,21:00,1:15,2,NA,135,0.006971676,LABO,PL,0,2,0.09
2846,523,K,5/20/2011,5,20,2011,139,2,1,21:00,1:15,NA,NA,135,0.003485838,LABO,PL,0,2,0.09
2847,524,J,5/20/2011,5,20,2011,139,2,1,21:00,1:15,2,NA,108,0.004357298,LABO,PL,0,2,0.09
2848,528,B,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,135,0.003485838,LABO,PL,0,2,0.09
2849,529,C,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,108,0.015250543,LABO,PL,0,2,0.09
2850,530,F,5/31/2011,5,31,2011,150,2,1,21:00,1:15,2,NA,135,0.001742919,LABO,PL,0,2,0.09
2851,531,A,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.004357298,LABO,PL,0,2,0.09
2852,532,D,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.002178649,LABO,PL,0,2,0.09
2853,533,E,6/6/2011,6,6,2011,155,2,1,21:00,1:15,2,NA,162,0.010167031,LABO,PL,0,2,0.09
2854,538,D,6/22/2011,6,22,2011,171,2,2,21:00,1:15,2,NA,108,0.002178649,LABO,PL,0,2,0.09
2855,539,A,6/23/2011,6,23,2011,172,2,2,21:00,1:15,2,NA,108,0,LABO,PL,0,2,0.09
2856,543,B,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,135,0.003485838,LABO,PL,0,2,0.09
2857,544,C,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,108,0.002178649,LABO,PL,0,2,0.09
2858,545,E,7/6/2011,7,6,2011,185,2,2,21:00,1:15,2,NA,162,0.001452433,LABO,PL,0,2,0.09
2859,547,F,7/8/2011,7,8,2011,187,2,2,21:00,1:15,2,NA,135,0.001742919,LABO,PL,0,2,0.09
2860,548,H,7/10/2011,7,10,2011,189,2,2,21:00,1:15,2,NA,135,0.006971676,LABO,PL,0,2,0.09
2861,549,I,7/11/2011,7,11,2011,190,2,2,21:00,1:15,2,NA,135,0.010457514,LABO,PL,0,2,0.09
2862,550,J,7/13/2011,7,13,2011,192,2,2,21:00,1:15,2,NA,108,0.008714596,LABO,PL,1,2,0.09
2863,551,K,7/14/2011,7,14,2011,193,2,2,21:00,1:15,NA,NA,135,0.027886704,LABO,PL,0,2,0.09
2864,552,A,7/18/2011,7,18,2011,197,2,3,21:00,1:15,2,NA,108,0.002178649,LABO,PL,0,2,0.09
2865,553,D,7/20/2011,7,20,2011,199,2,3,21:00,1:15,2,NA,108,0.004357298,LABO,PL,0,2,0.09
2866,554,B,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,135,0.003485838,LABO,PL,0,2,0.09
2867,555,C,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,108,0,LABO,PL,1,2,0.09
2868,557,F,8/2/2011,8,2,2011,211,2,3,21:00,1:15,2,NA,135,0,LABO,PL,0,2,0.09
2869,558,H,8/3/2011,8,3,2011,212,2,3,21:00,1:15,2,NA,135,0.005228757,LABO,PL,0,2,0.09
2870,560,E,8/4/2011,8,4,2011,213,2,3,21:00,1:15,2,NA,162,0.011619464,LABO,PL,1,2,0.09
2871,561,K,8/5/2011,8,5,2011,214,2,3,21:00,1:15,NA,NA,135,0.008714595,LABO,PL,0,2,0.09
2872,562,J,8/5/2011,8,5,2011,214,2,3,21:00,1:15,2,NA,108,0.017429192,LABO,PL,0,2,0.09
2873,563,I,8/6/2011,8,6,2011,215,2,3,21:00,1:15,2,NA,135,0.006971676,LABO,PL,1,2,0.09
2874,568,E,6/13/2005,6,13,2005,162,1,1,20:30,0:30,NA,8,135,0.005555556,LABO,PL,0,1,0
2875,577,H,7/24/2004,7,24,2004,203,1,3,20:13,0:30,NA,4,108,0.00864678,LABO,PL,0,1,0
2876,584,D,7/9/2007,7,9,2007,188,1,2,20:50,1:20,NA,6,108,0.004115226,LABO,PL,0,1,0
2877,628,A,5/19/2014,5,19,2014,138,3,1,20:58,2:00,2,7,126,0.00473037,LABO,PL,0,3,3
2878,629,C,5/20/2014,5,20,2014,139,3,1,21:01,2:06,3,7,180,0.006557376,LABO,PL,0,3,3
2879,630,B,5/20/2014,5,20,2014,139,3,1,20:56,2:05,1,6,72,0.010787488,LABO,PL,0,3,3
2880,634,D,5/27/2014,5,27,2014,146,3,1,21:07,2:10,4,8,180,0.00550055,LABO,PL,0,3,3
2881,636,E,5/30/2014,5,30,2014,149,3,1,21:05,2:05,3,13,168,0.010714284,LABO,PL,0,3,3
2882,638,H,6/8/2014,6,8,2014,157,3,1,21:05,2:00,2,2,162,0.002510986,LABO,PL,0,3,3
2883,640,K,6/9/2014,6,9,2014,158,3,1,21:22,2:00,2,2,90,0.004796164,LABO,PL,0,3,3
2884,641,I,6/12/2014,6,12,2014,161,3,1,21:08,2:20,3,4,198,0.002913753,LABO,PL,0,3,3
2885,642,J,6/12/2014,6,12,2014,161,3,1,21:14,2:00,3,5,135,0.004662006,LABO,PL,0,3,3
2886,646,K,6/22/2014,6,22,2014,171,3,2,21:05,2:00,3,2,135,0.003013182,LABO,PL,0,3,3
2887,647,I,6/25/2014,6,25,2014,174,3,2,21:13,2:00,2,5,180,0.00232288,LABO,PL,0,3,3
2888,648,J,6/25/2014,6,25,2014,174,3,2,21:10,2:00,3,2,189,0.002189382,LABO,PL,0,3,3
2889,649,A,6/29/2014,6,29,2014,178,3,2,21:15,2:05,1,9,108,0.017241381,LABO,PL,0,3,3
2890,650,C,6/29/2014,6,29,2014,178,3,2,21:00,2:00,3,9,180,0.007777777,LABO,PL,0,3,3
2891,654,E,7/8/2014,7,8,2014,187,3,2,21:19,2:00,2,15,144,0.014828,LABO,PL,0,3,3
2892,655,H,7/9/2014,7,9,2014,188,3,2,21:23,2:00,2,3,180,0.002406738,LABO,PL,0,3,3
2893,656,F,7/9/2014,7,9,2014,188,3,2,21:34,2:00,2,1,180,0,LABO,PL,0,3,3
2894,657,B,7/10/2014,7,10,2014,189,3,2,21:23,2:00,1,3,108,0.006016848,LABO,PL,0,3,3
2895,658,D,7/11/2014,7,11,2014,190,3,2,21:35,2:00,2,7,180,0.002515724,LABO,PL,0,3,3
2896,661,A,7/21/2014,7,21,2014,200,3,3,21:14,2:28,1,17,108,0.02476999,LABO,PL,0,3,3
2897,662,B,7/21/2014,7,21,2014,200,3,3,21:00,2:00,2,8,180,0.004444444,LABO,PL,0,3,3
2898,663,D,7/24/2014,7,24,2014,203,3,3,21:00,0.083333333,2,5,144,0.002777778,LABO,PL,0,3,3
2899,664,F,7/30/2014,7,30,2014,209,3,3,21:00,2:00,2,6,180,0.001111111,LABO,PL,0,3,3
2900,666,K,7/31/2014,7,31,2014,210,3,3,21:03,0.083333333,2,5,90,0.008978676,LABO,PL,0,3,3
2901,667,C,8/2/2014,8,2,2014,211,3,3,21:00,2:00,3,13,216,0.008333334,LABO,PL,0,3,3
2902,668,E,8/3/2014,8,3,2014,212,3,3,21:00,2:00,3,28,97.8,0.0204499,LABO,PL,2,3,3
2903,669,H,8/4/2014,8,4,2014,213,3,3,20:51,2:00,2,3,90,0.006472491,LABO,PL,0,3,3
2904,671,I,8/7/2014,8,7,2014,216,3,3,20:53,2:00,4,15,225,0.007817589,LABO,PL,0,3,3
2905,673,J,8/9/2014,8,9,2014,218,3,3,21:00,2:00,2,9,162,0.009876544,LABO,PL,0,3,3
2906,1,A,5/21/2012,5,21,2012,140,3,1,20:53,1:15,3,8,270,0.000848176,LABO,P,0,3,0.8
2907,2,K,5/18/2012,5,18,2012,137,3,1,20:33,1:50,3,9,189,0.00500726,LABO,P,1,3,0.8
2908,3,H,5/17/2012,5,17,2012,136,3,1,20:45,1:30,3,3,518.4,0,LABO,P,1,3,0.8
2909,4,B,5/29/2012,5,29,2012,148,3,1,20:50,2:02,3,8,144,0.00400641,LABO,P,0,3,0.8
2910,5,C,5/30/2012,5,30,2012,149,3,1,20:45,1:35,3,8,144,0.00718391,LABO,P,0,3,0.8
2911,6,F,6/5/2012,6,5,2012,154,3,1,21:04,1:10,4,2,198,0,LABO,P,0,3,0.8
2912,7,E,6/3/2012,6,3,2012,152,3,1,20:52,2:00,3,27,486,0.005210842,LABO,P,0,3,0.8
2913,8,D,6/4/2012,6,4,2012,153,3,1,21:00,1:30,3,2,144,0,LABO,P,0,3,0.8
2914,9,I,6/10/2012,6,10,2012,159,3,1,21:15,1:10,5,2,180,0.00283688,LABO,P,0,3,0.8
2915,10,J,6/6/2012,6,6,2012,155,3,1,21:12,1:00,4,5,198,0.0066454,LABO,P,0,3,0.8
2916,14,F,6/18/2012,6,18,2012,167,3,2,21:15,1:30,4,10,216,0.00653595,LABO,P,0,3,0.8
2917,15,D,6/19/2012,6,19,2012,168,3,2,21:15,2:00,4,15,225,0.004678365,LABO,P,0,3,0.8
2918,16,H,6/26/2012,6,26,2012,175,3,2,21:00,2:00,5,16,162,0.011111112,LABO,P,0,3,0.8
2919,17,E,7/1/2012,7,1,2012,180,3,2,21:19,2:04,3,49,162,0.03638726,LABO,P,0,3,0.8
2920,18,A,7/2/2012,7,2,2012,181,3,2,21:20,2:00,3,20,162,0.009259257,LABO,P,0,3,0.8
2921,19,C,7/3/2012,7,3,2012,182,3,2,21:15,1:10,3,14,189,0.01350895,LABO,P,0,3,0.8
2922,21,K,7/4/2012,7,4,2012,183,3,2,21:20,2:00,4,36,171,0.038847123,LABO,P,0,3,0.8
2923,22,I,7/9/2012,7,9,2012,188,3,2,21:20,2:00,4,17,216,0.011904756,LABO,P,0,3,0.8
2924,28,B,7/12/2012,7,12,2012,191,3,2,21:25,2:00,3,6,171,0.002551834,LABO,P,0,3,0.8
2925,29,I,7/17/2012,7,17,2012,196,3,3,21:10,1:54,4,10,216,0.007824728,LABO,P,0,3,0.8
2926,31,J,7/11/2012,7,11,2012,190,3,2,21:15,1:55,4,5,225,0.003809524,LABO,P,0,3,0.8
2927,32,H,7/15/2012,7,15,2012,194,3,3,21:02,2:00,5,22,162,0.019885664,LABO,P,0,3,0.8
2928,33,K,7/16/2012,7,16,2012,195,3,3,21:15,2:05,4,30,198,0.024033436,LABO,P,0,3,0.8
2929,37,A,7/23/2012,7,23,2012,202,3,3,21:15,2:00,3,13,162,0.00779727,LABO,P,0,3,0.8
